,loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,pub_rec_bankruptcies,credit_age,mths_since_last_delinq_isNA,mths_since_last_record_isNA,emp_length_yrs,term_36months,term_60months,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_NotVerified,verification_status_SourceVerified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_medical,purpose_other,purpose_small_business,purpose_wedding
8536,7262.888671875,0.16614054143428802,171.83450317382812,44510.8671875,19.430051803588867,0.0,0.0,35.0,92.0,3.0,0.0,6079.00048828125,0.0,-1.2757148742675781,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8537,4532.48974609375,0.14648737013339996,251.45687866210938,49495.22265625,5.699657440185547,1.0,4.0,9.0,94.0,4.0,0.0,3287.384765625,0.0,2.9117918014526367,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8538,4118.4384765625,-0.041568972170352936,38.01470947265625,-3612.7890625,14.489480972290039,0.0,3.0,64.0,77.0,30.0,1.0,4956.146484375,1.0,19.32436180114746,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8539,6206.68310546875,0.12285125255584717,162.39761352539062,1589.4921875,20.04703712463379,0.0,0.0,37.0,92.0,1.0,0.0,4415.05859375,0.0,13.916179656982422,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8540,15585.87109375,0.013887576758861542,202.97979736328125,38487.47265625,12.804963111877441,0.0,0.0,59.0,77.0,29.0,1.0,35788.68359375,2.0,26.985050201416016,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8541,433.5625,0.13016818463802338,48.215362548828125,132957.921875,11.664375305175781,0.0,1.0,37.0,82.0,12.0,1.0,18564.15234375,0.0,11.68690299987793,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8542,20577.05859375,0.13019420206546783,611.1639404296875,163907.09375,14.229780197143555,0.0,0.0,38.0,92.0,3.0,0.0,6632.486328125,0.0,16.61737060546875,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8543,16512.509765625,0.1749899536371231,483.92620849609375,43260.1484375,20.90225601196289,0.0,1.0,37.0,92.0,6.0,0.0,13294.4453125,0.0,5.964916229248047,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8544,21483.3984375,0.08757816255092621,501.0736389160156,147745.5625,11.14599895477295,0.0,1.0,48.0,92.0,7.0,0.0,23252.91796875,0.0,30.266033172607422,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8545,24020.47265625,0.12529581785202026,390.48297119140625,155946.46875,19.92711067199707,0.0,0.0,38.0,92.0,10.0,0.0,77394.5625,0.0,0.5629425048828125,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8546,9568.5263671875,0.08581240475177765,354.03961181640625,89356.2265625,12.69235897064209,1.0,0.0,21.0,92.0,8.0,0.0,76337.734375,0.0,33.322364807128906,0.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8547,17111.416015625,0.16848306357860565,526.5501098632812,90592.109375,15.33642864227295,0.0,0.0,40.0,92.0,14.0,0.0,8231.0751953125,0.0,38.007484436035156,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8548,925.9560546875,0.061947718262672424,67.44186401367188,63096.66796875,13.11135482788086,0.0,1.0,37.0,92.0,10.0,0.0,6704.44140625,0.0,7.215238571166992,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8549,13142.5498046875,0.1833927184343338,293.44659423828125,97005.15625,14.35921573638916,1.0,0.0,26.0,92.0,10.0,0.0,50402.80078125,0.0,20.231895446777344,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8550,14339.9306640625,0.13178390264511108,408.99346923828125,67283.0859375,21.294668197631836,0.0,1.0,36.0,92.0,8.0,0.0,19836.5546875,0.0,13.294881820678711,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8551,6788.3642578125,0.1620035469532013,189.44190979003906,96342.5,21.322006225585938,0.0,0.0,36.0,92.0,7.0,0.0,18439.875,0.0,10.93693733215332,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8552,6718.5146484375,0.09050953388214111,164.04847717285156,121595.3046875,1.4083833694458008,0.0,1.0,37.0,92.0,2.0,0.0,2013.7080078125,0.0,5.899111270904541,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8553,-1666.8330078125,0.25250276923179626,-8.53863525390625,17549.16015625,11.513300895690918,0.0,3.0,36.0,92.0,14.0,0.0,18252.578125,0.0,-2.838987350463867,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8554,9773.7900390625,0.12925633788108826,343.316162109375,141732.296875,16.038219451904297,0.0,1.0,39.0,92.0,8.0,0.0,8075.005859375,0.0,19.975444793701172,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8555,10749.7373046875,0.12641926109790802,146.9235076904297,112145.796875,32.468231201171875,0.0,1.0,37.0,92.0,6.0,0.0,167714.3125,0.0,39.065216064453125,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8556,9214.83984375,0.08130959421396255,213.94041442871094,23729.3359375,13.253440856933594,0.0,1.0,34.0,92.0,1.0,0.0,-1020.947265625,0.0,0.30181026458740234,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8557,13159.73828125,0.1747894436120987,299.4280700683594,27525.01171875,16.11757469177246,0.0,3.0,37.0,92.0,19.0,0.0,22651.4765625,0.0,0.2795562744140625,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8558,4621.4443359375,0.16792669892311096,138.28477478027344,66859.53125,12.80623722076416,0.0,0.0,54.0,92.0,18.0,0.0,9148.22265625,0.0,4.476528167724609,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8559,13064.830078125,0.12156137079000473,429.2291259765625,62397.06640625,21.581613540649414,0.0,1.0,37.0,92.0,10.0,0.0,43356.58984375,0.0,11.040193557739258,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8560,15957.658203125,0.24443498253822327,552.4327392578125,18393.8984375,17.57123374938965,0.0,1.0,38.0,92.0,20.0,0.0,15367.54296875,0.0,-6.301511764526367,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8561,7346.5517578125,0.1637801229953766,205.55349731445312,76485.3359375,3.818385124206543,0.0,3.0,41.0,92.0,16.0,0.0,14500.6083984375,0.0,32.408592224121094,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8562,9181.75,0.15852297842502594,367.3486328125,22982.41015625,16.962125778198242,0.0,1.0,70.0,93.0,14.0,0.0,10207.1337890625,0.0,110.7821044921875,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8563,20294.34765625,0.10599120706319809,548.19384765625,43952.375,11.145540237426758,0.0,0.0,31.0,92.0,8.0,0.0,9794.6396484375,0.0,26.470287322998047,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8564,12135.328125,0.1339380145072937,404.2380065917969,231558.40625,9.53416919708252,0.0,3.0,51.0,92.0,8.0,0.0,-5228.0849609375,0.0,9.148569107055664,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8565,13955.205078125,0.1455254703760147,521.9668579101562,186421.21875,13.564401626586914,0.0,1.0,36.0,92.0,10.0,0.0,29964.875,0.0,24.799705505371094,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8566,201.359375,0.1605510264635086,-9.963623046875,11902.640625,23.0496826171875,0.0,2.0,36.0,92.0,2.0,0.0,9041.7529296875,0.0,5.463029861450195,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8567,2010.3271484375,0.15324997901916504,110.41107177734375,70241.6640625,24.75356101989746,0.0,1.0,95.0,92.0,14.0,0.0,12091.97265625,0.0,6.399783134460449,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8568,1299.615234375,0.17102044820785522,64.70913696289062,92961.65625,2.403883934020996,0.0,0.0,48.0,93.0,4.0,0.0,7494.74658203125,0.0,20.72269058227539,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8569,10934.0517578125,0.005992479622364044,56.168853759765625,142934.71875,12.392322540283203,0.0,2.0,39.0,93.0,44.0,0.0,19378.091796875,0.0,21.714677810668945,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8570,6274.9541015625,0.1349852830171585,177.43455505371094,50312.171875,21.563892364501953,0.0,1.0,41.0,92.0,6.0,0.0,4906.0654296875,0.0,9.580207824707031,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8571,12139.34765625,0.12599456310272217,104.93229675292969,18510.6875,23.344482421875,0.0,1.0,36.0,92.0,0.0,0.0,15882.8369140625,0.0,34.80482482910156,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8572,3946.60205078125,0.061271052807569504,16.1522216796875,55612.6796875,19.73164939880371,0.0,1.0,36.0,92.0,24.0,0.0,7382.93798828125,0.0,23.624378204345703,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8573,11089.306640625,0.10847177356481552,305.5958557128906,44377.9140625,15.685613632202148,0.0,0.0,38.0,92.0,9.0,0.0,51763.859375,0.0,10.744701385498047,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8574,6013.98486328125,0.10606472939252853,144.73426818847656,37656.76171875,15.67927360534668,0.0,1.0,24.0,92.0,5.0,0.0,4860.8857421875,0.0,18.932674407958984,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8575,24162.5546875,0.12887315452098846,752.5502319335938,61777.8125,6.730295181274414,0.0,1.0,39.0,92.0,13.0,0.0,8815.943359375,0.0,8.28921127319336,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8576,1125.7109375,0.08445138484239578,-30.6767578125,57122.83984375,15.051915168762207,0.0,3.0,33.0,92.0,3.0,0.0,-943.3935546875,0.0,8.231171607971191,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8577,9311.158203125,0.07489555329084396,245.25376892089844,215369.6875,9.063898086547852,0.0,1.0,37.0,92.0,6.0,0.0,30927.29296875,0.0,18.475147247314453,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8578,26262.5078125,0.03931081295013428,619.594970703125,89521.171875,17.98032569885254,0.0,0.0,36.0,92.0,12.0,0.0,10385.24609375,0.0,12.899971961975098,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8579,19112.111328125,0.18047469854354858,754.1976318359375,70441.59375,15.663603782653809,0.0,1.0,36.0,101.0,3.0,1.0,48.2158203125,0.0,10.752413749694824,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8580,10546.642578125,0.06791333854198456,244.2457275390625,35539.4609375,10.53067684173584,0.0,2.0,35.0,93.0,49.0,0.0,3373.4248046875,0.0,34.45246887207031,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8581,7231.103515625,0.07647233456373215,211.10968017578125,50876.5546875,18.157285690307617,0.0,0.0,38.0,92.0,11.0,0.0,33423.69140625,0.0,34.94480895996094,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8582,18732.802734375,0.21972543001174927,536.323974609375,30270.62890625,18.95281219482422,0.0,3.0,36.0,92.0,6.0,0.0,6885.1162109375,0.0,5.206195831298828,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8583,19335.203125,0.20104047656059265,665.6056518554688,85158.15625,15.372209548950195,0.0,2.0,37.0,92.0,3.0,0.0,8923.6474609375,0.0,8.422592163085938,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8584,4807.53857421875,0.11418721824884415,76.77186584472656,28166.34375,18.327434539794922,0.0,3.0,38.0,92.0,10.0,0.0,10590.01953125,0.0,27.134912490844727,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8585,6902.259765625,0.08778336644172668,156.29537963867188,156857.84375,18.828697204589844,0.0,2.0,34.0,92.0,0.0,0.0,-1373.5078125,0.0,9.388324737548828,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8586,25370.34375,0.2285304069519043,1024.27294921875,63391.515625,6.866616725921631,0.0,0.0,32.0,92.0,27.0,0.0,6733.275390625,0.0,27.568618774414062,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8587,11697.865234375,0.11539885401725769,299.59930419921875,163625.296875,16.316923141479492,0.0,2.0,37.0,92.0,6.0,0.0,78383.21875,0.0,17.067495346069336,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8588,9561.6826171875,0.13831286132335663,311.5152282714844,286105.34375,3.5850954055786133,0.0,1.0,37.0,92.0,11.0,0.0,25452.80078125,0.0,3.0326967239379883,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8589,14301.7958984375,0.07734622061252594,390.83941650390625,3338.8203125,10.811878204345703,0.0,0.0,37.0,92.0,7.0,0.0,18699.51171875,0.0,26.50979232788086,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8590,19615.83984375,0.07466252893209457,509.11419677734375,55948.23046875,6.1717658042907715,0.0,2.0,36.0,92.0,10.0,0.0,15738.5,0.0,2.149141311645508,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8591,3981.15625,0.15835703909397125,93.85990905761719,83444.3046875,6.566319465637207,0.0,1.0,36.0,92.0,7.0,0.0,4329.9599609375,0.0,-5.655206680297852,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8592,31126.087890625,0.16956272721290588,859.3536987304688,46848.5625,19.393329620361328,0.0,3.0,40.0,92.0,37.0,0.0,21341.78125,0.0,7.75927734375,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8593,7673.6787109375,0.12212508171796799,349.3006286621094,128188.546875,0.9894342422485352,0.0,2.0,45.0,92.0,6.0,0.0,6178.03173828125,0.0,7.797958850860596,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8594,3977.88818359375,0.0738360732793808,111.96739196777344,52576.984375,19.477693557739258,0.0,0.0,36.0,92.0,4.0,0.0,2960.697265625,0.0,11.629313468933105,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8595,4955.3017578125,0.1214771494269371,243.05653381347656,3037.78125,9.721612930297852,0.0,2.0,69.0,71.0,12.0,1.0,2066.6220703125,0.0,19.630287170410156,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8596,20852.01171875,0.09587663412094116,759.638916015625,37077.0078125,15.824930191040039,0.0,1.0,37.0,92.0,19.0,0.0,14119.6484375,0.0,29.149578094482422,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8597,996.240234375,0.1277896761894226,171.9261932373047,118343.15625,17.68366813659668,0.0,1.0,37.0,92.0,7.0,0.0,-10920.5029296875,0.0,49.10186767578125,1.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8598,16477.26953125,0.15822893381118774,575.8450317382812,21047.3046875,11.468612670898438,0.0,0.0,37.0,93.0,6.0,0.0,17967.166015625,0.0,-1.572357177734375,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8599,8287.291015625,0.15042337775230408,390.9012756347656,95316.25,14.282758712768555,0.0,1.0,53.0,92.0,13.0,0.0,17902.630859375,0.0,11.68210506439209,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8600,26359.359375,0.17180174589157104,878.4793701171875,140089.265625,11.826789855957031,0.0,2.0,49.0,93.0,17.0,0.0,23115.8203125,0.0,12.574775695800781,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8601,14292.150390625,0.11198052018880844,474.7049560546875,94423.3359375,3.554612159729004,0.0,0.0,38.0,92.0,3.0,0.0,12177.8408203125,0.0,16.67812728881836,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8602,8646.8564453125,0.06781932711601257,311.20587158203125,47922.90234375,8.203042984008789,0.0,2.0,37.0,92.0,0.0,0.0,-9048.7021484375,0.0,9.889223098754883,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8603,17059.8515625,0.13757574558258057,545.1864013671875,67005.265625,14.044157981872559,0.0,1.0,48.0,92.0,8.0,0.0,9751.75,0.0,23.53219223022461,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8604,14521.5029296875,0.13111311197280884,428.8575134277344,134441.765625,18.474056243896484,0.0,2.0,29.0,92.0,2.0,0.0,4543.6337890625,0.0,14.768220901489258,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8605,17817.3125,0.16749703884124756,429.95245361328125,129669.7265625,13.39382266998291,0.0,1.0,51.0,92.0,6.0,0.0,10543.8740234375,0.0,24.213577270507812,0.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8606,16048.6376953125,0.08302021026611328,552.6776123046875,48635.359375,18.675485610961914,1.0,2.0,16.0,92.0,26.0,0.0,13006.927734375,0.0,13.863117218017578,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8607,-39.0693359375,0.16738486289978027,36.15008544921875,82632.0703125,9.136106491088867,0.0,1.0,27.0,92.0,12.0,0.0,8488.669921875,0.0,12.807183265686035,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8608,6777.4541015625,0.24156758189201355,205.07423400878906,55954.80078125,10.605266571044922,0.0,1.0,37.0,92.0,10.0,0.0,10159.4990234375,0.0,-3.0508079528808594,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8609,23756.525390625,0.007214091718196869,714.0755615234375,60729.54296875,18.115306854248047,0.0,0.0,58.0,92.0,31.0,0.0,19937.150390625,0.0,27.109405517578125,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8610,280.640625,0.0933363139629364,89.19938659667969,14436.91796875,19.770587921142578,0.0,0.0,40.0,92.0,7.0,0.0,6965.7001953125,0.0,-0.7483091354370117,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8611,10976.1533203125,0.16837725043296814,288.4456481933594,52559.734375,20.406755447387695,0.0,0.0,38.0,92.0,9.0,0.0,41561.3359375,0.0,5.991395950317383,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8612,15264.779296875,0.16236257553100586,483.3099060058594,29046.8125,19.305259704589844,0.0,1.0,37.0,98.0,17.0,1.0,44918.12109375,1.0,22.117015838623047,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8613,18531.359375,0.20513033866882324,693.40283203125,96832.4765625,20.673446655273438,0.0,1.0,37.0,92.0,6.0,0.0,7451.14404296875,0.0,9.428897857666016,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8614,21653.7109375,0.22612997889518738,854.1701049804688,54345.46484375,8.957860946655273,2.0,0.0,20.0,92.0,7.0,0.0,13187.0419921875,0.0,13.8593168258667,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8615,9445.623046875,0.1439426839351654,234.34095764160156,47073.0390625,12.951593399047852,0.0,1.0,0.0,92.0,3.0,0.0,-701.2939453125,0.0,0.8486328125,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8616,1011.7578125,0.07194331288337708,68.63125610351562,96374.0,17.585887908935547,0.0,0.0,36.0,92.0,4.0,0.0,-383.1787109375,0.0,12.67915153503418,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
